ARDEL	ARCO	ARCUSN	ARNAME	ARADR1	ARADR2	ARADR3	ARADR4	ARZIP5	ARZIP9	ARZP14	ARTOTD	ARCURD	AR0110	AR1120	AR2130	AROV30	ARPYMT	ARPDAT	ARPREP	ARMTDS	ARYTDS	ARSTMT	ARFINA	ARPBAL	ARFINC	ARMCPD	ARYCPD	ARCLMT	ARAREA	ARTELE	ARSLSN	ARTERM	ARSTAX	ARLSTN	ARGRUP	ARMILS	ARHIBL	ARHIDT	ARINTR	ARSTAT	AREFT	ARGCO	ARGCUS	ARPDA8	ARHID8	ARCUCL	AREDI	ARCLPB	ARWIRE	ARFEIN	ARPMCL	ARPRMV	ARF001
A	10	279	AMERICAN PERFORMANCE OIL      	12202 S. SHADOW COVE DRIVE    	HOUSTON, TX  77082            	                              	                              	77082	    	00000	0.00	0.00	0.00	0.00	0.00	0.00	-123860.00	103024	0.00	0.00	123860.00	Y	0.00	0.00	N	0.00	123860.00	0	404	7865812	56	3	    	AMERICAN  	 D	0	0.00	0	0	TX	Y	10	279	20241030	0	P	 	 	 	471206141	   	 	                                         
A	10	280	AMERICAN REFINING GROUP, INC. 	LUBRICANTS GROUP              	77 N. KENDALL AVENUE          	BRADFORD, PA 16701            	                              	16701	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	412	8263000	11	14	    	AMERICAN  	  	0	0.00	0	10	PA	N	10	280	20000000	0	I	 	 	 	222318612	   	 	                                         
A	10	283	AMERICAN TRADE AND DEVELOPMENT	CORP.                         	9911 BALD CYPRESS DRIVE       	ROCKVILLE, MD  20850          	                              	20850	    	00000	0.00	0.00	0.00	0.00	0.00	0.00	-82.01	11813	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	301	2377996	18	9	    	AMERICAN  	CD	0	0.00	0	0	MD	N	10	283	20130118	0	I	 	 	 	0	   	 	                                         
A	10	285	AMERICAN ULTRA SPECIALTIES,INC	6855 INDUSTRIAL PARKWAY       	HUDSON, OH  44236-1158        	                              	                              	44236	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	16756.13	30810	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	330	6565000	5	14	    	AMERICANUL	CD	0	0.00	0	0	OH	N	10	285	20100308	0	I	 	 	 	0	   	 	                                         
A	10	290	AMERICHEM CORP                	P.O. BOX 235                  	340 NORTH STREET              	MASON, MI 48854               	                              	48854	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	36222.85	70723	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	300000	517	6769363	57	17	    	AMERICHEM 	  	0	0.00	0	0	MI	Y	10	290	20230707	0	I	 	Y	 	383347912	   	 	                                         
A	10	299	AMERIGREEN ENERGY, INC.       	1862 CHARTER LANE             	SUITE 101                     	LANCASTER, PA  17545          	                              	17545	    	00000	0.00	0.00	0.00	0.00	0.00	0.00	1212.75	92412	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	717	6551402	5	9	    	AMERIG    	DD	0	0.00	0	0	PA	N	10	299	20120924	0	P	 	 	 	0	   	 	                                         
A	10	300	AML INDUSTRIES                	P.O. BOX 4110                 	WARREN, OH 44482              	                              	                              	44482	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	118.93	60598	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	330	3995000	29	9	    	AML IND   	CD	0	0.00	0	0	OH	N	10	300	19980605	0	I	 	 	 	0	   	 	                                         
A	10	302	ANCHOR DRILLING FLUIDS USA,INC	2431 E 61ST STREET, STE 710   	TULSA, OK  74136              	                              	                              	74136	    	00000	0.00	0.00	0.00	0.00	0.00	0.00	17388.00	20821	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	918	5837701	27	9	    	ANCHOR    	CD	0	0.00	0	0	OK	N	10	302	20210208	0	I	 	N	 	731215395	   	 	                                         
A	10	303	ANHUI ROYAL CHEMICAL CO. LTD. 	RM3716,COMMERCIAL BLDG,BLOCK B	CITYHALL,SILIHE RD/QIANSHAN RD	LUYANG DISTRICT, HEFEI CITY,  	ANHUI PROVINCE, 230031, CHINA 	     	    	00000	0.00	0.00	0.00	0.00	0.00	0.00	-24975.31	83024	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	0	0	4	9	    	ANHUI     	CD	0	0.00	0	0	XX	N	10	303	20240830	0	I	 	 	Y	0	   	 	                                         
A	10	305	ANNIN TOWNSHIP                	67 RAILROAD AVENUE            	P.O. BOX 143                  	TURTLEPOINT, PA  16750        	                              	16750	    	00000	0.00	0.00	0.00	0.00	0.00	0.00	610.63	80808	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	814	6427959	7	3	    	ANNIN     	CD	0	0.00	0	0	PA	N	10	305	20080808	0	I	 	 	 	0	   	 	                                         
A	10	310	AMOCO OIL COMPANY             	PROCUREMENT PETROLEUM PRD     	P.O. BOX 22024                	TULSA, OK  74121-2024         	                              	74121	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	9927.01	33198	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	312	8565367	37	14	    	AMOCO OIL 	CD	0	0.00	0	0	IN	N	10	310	19980331	0	I	 	 	 	0	   	 	                                         
A	10	315	AMTEQ BOHRZUBEHOR GMBH        	HEINECKES FELD 20             	D-29227 CELLE                 	GERMANY                       	                              	     	    	00000	0.00	0.00	0.00	0.00	0.00	0.00	-15623.60	10824	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	0	0	47	9	    	AMTEQ     	CD	0	0.00	0	0	XX	N	10	315	20240108	0	I	 	 	 	0	   	 	                                         
A	10	317	AOS ORWELL, INC.              	104 BROADWAY STREET           	CARNEGIE, PA  15016           	                              	                              	15016	    	00000	0.00	0.00	0.00	0.00	0.00	0.00	-546.00	90214	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	412	4983306	18	9	    	AOS       	CD	0	0.00	0	0	PA	N	10	317	20140902	0	I	 	 	 	453722163	   	 	                                         
A	10	320	APACHE MILLS INC.             	P.O. BOX 907                  	CALHOUN, GA  30701            	                              	                              	30701	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	3919.30	41718	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	706	6297791	46	12	    	APACHE MIL	  	0	0.00	0	0	GA	N	10	320	20180417	0	I	 	 	 	0	   	 	                                         
A	10	323	THE AUTOMOTIVE CENTER         	18 GRIVIA DIGHENI AVE.        	NICOSIA, CYPRUS               	                              	                              	00000	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	0	0	8	9	    	AUTOMOTIVE	  	0	0.00	0	0	XX	N	10	323	20000000	0	U	 	 	 	0	   	 	                                         
A	10	325	LETEX INTERNATIONAL LIMITED   	RM. 701, 7/FL.,BANK OF AMERICA	TOWER, 12 HARCOURT ROAD,      	HONG KONG.                    	                              	00000	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	1558.33	93001	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	852	2801626	1	14	    	LETEX     	  	0	0.00	0	0	XX	N	10	325	20010930	0	P	 	 	 	0	   	 	                                         
A	10	326	LETEX INTERNATIONAL LIMITED   	UNIT 1003,10/FL.              	ASIA STANDARD TOWER           	59-65 QUEEN'S ROAD CENTRAL    	HONG KONG                     	00000	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	62.07	41300	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	852	2801626	8	14	    	LETEX     	  	0	0.00	0	0	XX	N	10	325	20000413	0	P	 	 	 	0	   	 	                                         
A	10	327	ANCHEM SALES                  	120 STRONACH CRESCENT         	LONDON,                       	ONTARIO, CANADA N5V 3A1       	                              	     	    	00000	0.00	0.00	0.00	0.00	0.00	0.00	16004.55	40913	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	100000	519	4511614	5	3	    	ANCHEM    	CD	0	0.00	0	0	XX	N	10	327	20130409	0	I	 	 	 	0	   	 	                                         
A	10	330	APCO INDUSTRIES LTD.          	10 INDUSTRIAL STREET          	TORONTO, ONTARIO M4G 1Z1      	CANADA                        	                              	31514	1000	00000	0.00	0.00	0.00	0.00	0.00	0.00	-10.00	90418	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	300000	416	4216161	5	3	    	APCO      	  	0	0.00	0	0	XX	N	10	330	20180904	0	I	 	 	 	0	   	 	                                         
A	10	331	APOLLO OIL                    	1175 EARLY DRIVE              	WINCHESTER, KY  40391         	                              	                              	40391	    	00000	0.00	0.00	0.00	0.00	0.00	0.00	80600.00	51613	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	150000	859	7376751	42	3	    	APOLLO    	  	0	0.00	0	0	KY	N	10	331	20130516	0	U	 	 	 	0	   	 	                                         
A	10	332	IDEMITSU LUBRICANTS AMERICA   	701 PORT ROAD                 	JEFFERSONVILLE, IN 47130      	                              	                              	47130	0000	00000	49266.50	49266.50	0.00	0.00	0.00	0.00	20748.50	120524	0.00	27872.00	235710.12	Y	0.00	62245.50	N	40851.00	193774.49	300000	812	2843300	29	14	    	ID        	  	0	99207.88	241023	0	IN	Y	10	332	20241205	20241023	I	 	 	 	0	   	 	                                         
A	10	333	APPALACHIAN OIL PURCHASERS,INC	PO BOX 377                    	FRAZEYSBURG, OH  43822        	                              	                              	43822	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	337449.25	20800	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	0	0	9	14	    	APPALACHIA	  	0	0.00	0	0	OH	N	10	333	20000208	0	B	 	 	 	0	   	 	                                         
A	10	335	VERCO INTERNATIONAL           	9 RUE BELAND                  	L'ISLE-VERTE, QUEBEC          	CANADA  G0L 1K0               	                              	G0L 1	K0  	00000	249954.51	249954.51	0.00	0.00	0.00	0.00	35.00	111524	0.00	87300.91	632390.61	Y	0.00	162653.60	N	0.00	623995.75	1000000	418	8985151	54	3	    	VERCO INTE	CB	0	531496.56	241007	0	XX	N	10	335	20241115	20241007	U	 	 	 	0	   	 	                                         
A	10	337	APPALACHIAN SOLVENTS LLC      	5041 SKYLINE DRIVE            	CAMBRIDGE OH  43725           	                              	                              	43725	    	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	25000	740	6856185	14	3	    	APPAL     	CD	0	0.00	0	0	OH	N	10	337	0	0	I	 	 	 	464068420	   	 	                                         
A	10	338	APPVION, INC.                 	100 PAPERMILL ROAD            	ROARING SPRINGS, PA  16673    	                              	                              	16673	    	00000	0.00	0.00	0.00	0.00	0.00	0.00	9242.99	11921	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	50000	814	2246439	18	10	    	APPV      	CD	0	0.00	0	0	PA	N	10	338	20210119	0	F	 	 	 	362556469	   	 	                                         
A	10	340	ARGUS LUBRICANTS              	PO BOX 202                    	ENOLA, PA 17025-0202          	                              	                              	17025	0202	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.71	63006	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	717	7287586	34	3	    	ARGUS     	D 	0	0.00	0	0	PA	N	10	340	20060630	0	G	 	 	 	0	   	 	                                         
A	10	343	AQUA/FUEL SERVICES, INC.      	16 TUPELO AVE SE              	FORT WALTON BEACH, FL  32548  	                              	                              	32549	    	00000	0.00	0.00	0.00	0.00	0.00	0.00	7849.66	80624	0.00	0.00	0.00	 	0.00	0.00	N	0.00	0.00	30000	850	6640001	18	10	    	AQUA      	CD	0	0.00	0	0	FL	N	10	343	20240806	0	F	 	 	 	0	   	 	                                         
A	10	345	AQUA TERRA SOLUTIONS PTE LTD  	17 JURONG PORT ROAD           	SINGAPORE 619092              	                              	                              	61909	3   	00000	0.00	0.00	0.00	0.00	0.00	0.00	-30466.60	72524	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	0	0	47	9	    	AQUA TERRA	CD	0	0.00	0	0	XX	N	10	345	20240725	0	I	 	 	 	0	   	 	                                         
A	10	347	APOLO TUBULARS S.A.           	AV DR.LEO DA AFFONSECA NETTO  	 750 JARDIM NOVO HORIZONTE    	12605-720 - LORENA, SP BRASIL 	CNPJ: 42.419.150/0001-84      	     	    	00000	0.00	0.00	0.00	0.00	0.00	0.00	-3945.16	11824	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	0	0	47	9	    	APOLO TUBU	CD	0	0.00	0	0	XX	N	10	347	20240118	0	I	 	 	 	0	   	 	                                         
A	10	350	ARMSTRONG WORLD INDUSTRIES    	6911 DECARIE BLVD.            	MONTREAL, QUEBEC H3W 3E5      	CANADA                        	                              	31514	1000	00000	0.00	0.00	0.00	0.00	0.00	0.00	2018.70	52097	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	514	3438148	5	14	    	ARMSTRONG 	  	0	0.00	0	0	XX	N	10	350	19970520	0	I	 	 	 	0	   	 	                                         
A	10	351	ARETE QIS, LLC                	QUALITY INDUSTRIAL SOLUTIONS  	103 BRIDGE STREET             	RIDGWAY, PA  15853            	                              	15846	    	00000	0.00	0.00	0.00	0.00	0.00	0.00	4650.80	82823	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	25000	814	7811194	4	3	    	ARETE     	CD	0	0.00	0	0	PA	Y	10	351	20230828	0	I	 	 	 	0	   	 	                                         
A	10	355	AROGAS INC.                   	P.O. BOX 580                  	ST. PETERS, MO  63376         	                              	                              	63376	    	00000	0.00	0.00	0.00	0.00	0.00	0.00	48229.64	81213	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	500000	636	9470255	18	1	    	AROGAS    	CD	0	0.00	0	0	MO	Y	10	355	20130812	0	F	 	 	 	431174064	   	 	                                         
A	10	357	AROL CHEMICAL PRODUCTS CO.    	ATTN: JULIETTE COPPOLA        	1811 MAYFLOWER AVENUE         	BRONX, NY 10461               	      ****PREPAY****          	10461	    	00000	0.00	0.00	0.00	0.00	0.00	0.00	-1505.81	10314	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	718	3199847	26	9	    	AROL      	CD	0	0.00	0	0	NJ	N	10	357	20140103	0	I	 	 	N	0	   	 	                                         
A	10	358	ARRMAZ CUSTOM CHEMICALS       	4800 STATE ROAD 60 EAST       	MULBERRY, FL  33860           	                              	                              	33860	    	00000	35773.93	35773.93	0.00	0.00	0.00	0.00	35573.17	112224	0.00	35773.93	71347.10	Y	0.00	0.00	N	0.00	72417.28	750000	863	5781206	59	3	    	ARR       	CD	0	36844.11	241001	0	FL	N	10	358	20241122	20241001	I	 	N	 	0	   	 	                                         
A	10	360	ARVILLA OILFIELD SERVICES LLC 	P.O. BOX 432                  	ST. MARYS, WV  26170          	                              	                              	26170	    	00000	0.00	0.00	0.00	0.00	0.00	0.00	10843.40	12307	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	304	6652652	46	14	    	ARROW     	CD	0	0.00	0	0	OH	N	10	360	20070123	0	I	 	 	 	0	   	 	                                         
A	10	361	ARROW OILFIELD SERVICE        	*** DO NOT USE ***            	1821 MOORE AVE S.E.           	CANTON, OH  44707-2233        	                              	44266	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	11480.00	72604	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	800	5897776	27	14	    	ARROW     	CD	0	0.00	0	0	OH	N	10	361	20040726	0	I	 	 	 	0	   	 	                                         
A	10	363	RIDE CONTROL LLC              	ATTN: KRISTI RYANS            	700 N. INDUSTRIAL BLVD.       	CHICKASHA, OK  73018          	                              	73018	    	00000	0.00	0.00	0.00	0.00	0.00	0.00	873.60	102711	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	405	2248600	18	3	    	RIDE      	CD	0	0.00	0	0	MI	N	10	2665	20111027	0	I	 	 	 	0	   	 	                                         
D	10	370	ASHLAND CHEMICAL CO.          	1270 NOBEL STREET             	BOUCHERVILLE, QUEBEC J4B 5H1  	CANADA                        	                              	31514	1000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	514	5265990	46	17	    	ASHLAND   	CD	0	0.00	0	0	XX	N	10	390	20000000	0	I	 	 	 	0	   	 	                                         
A	10	371	UNIVAR SOLUTIONS CANADA       	ATTN: ACCOUNTS PAYABLE        	64 ARROW ROAD                 	NORTH YORK ON M9M 2L9         	                              	M9M2L	    	00000	2101.68	2101.68	0.00	0.00	0.00	0.00	2101.68	71624	0.00	0.00	2101.68	Y	0.00	2101.68	N	0.00	0.00	100000	800	2647965	57	3	    	UNIVAR    	  	0	2101.68	241122	0	XX	N	10	371	20240716	20241122	I	 	 	 	0	   	 	                                         
A	10	372	ASHLAND INC.                  	ACCOUNTS PAYABLE              	P.O. BOX 2219                 	COLUMBUS, OH  43216           	                              	43216	    	00000	0.00	0.00	0.00	0.00	0.00	0.00	-163.04	102516	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	900000	859	3577567	18	17	    	ASHLAND   	CI	0	0.00	0	0	KY	N	10	372	20161025	0	B	 	Y	 	0	   	 	                                         
A	10	375	A V LUBRICANTS COMPANY        	3520 ROHR ROAD                	GROVEPORT, OH  43125          	                              	                              	43125	    	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	614	4922000	14	3	    	AV LUB    	D 	0	0.00	0	0	OH	Y	10	375	20000000	0	U	 	 	 	0	   	 	                                         
A	10	385	ASSOCIATED ASPHALT MARKETING  	130 CHURCH AVENUE SW          	ROANOKE, VA  24011            	                              	                              	24011	    	00000	0.00	0.00	0.00	0.00	0.00	0.00	19214.85	61121	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	25000	540	8534318	59	3	    	ASSOCIATED	CD	0	0.00	0	0	VA	N	10	385	20210611	0	I	 	 	 	0	   	 	                                         
A	10	386	ASHLAND/THE VALVOLINE COMPANY 	ASHLAND INC. **DO NOT USE**   	ACCOUNTS PAYABLE              	P.O. BOX 2219                 	COLUMBUS, OH  43216           	40512	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	-145.19	93002	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	859	3577288	16	17	    	ASHLAND   	  	0	0.00	0	0	KY	N	10	390	20020930	0	R	 	 	 	0	   	 	                                         
D	10	387	ASHLAND/VALVOLINE COMPANY     	INTERNATIONAL DIVISION        	ACCOUNTS PAYABLE              	P.O. BOX 2219                 	COLUMBUS, OH  43216           	40512	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	606	3577288	16	17	    	ASHLAND   	RR	0	0.00	0	0	KY	N	10	390	20000000	0	R	 	 	 	0	   	 	                                         
A	10	388	ASARCO, LLC                   	5285 E. WILLIAMS CIRCLE       	SUITE 2000                    	TUCSON, AZ  85711             	                              	85711	    	00000	0.00	0.00	0.00	0.00	0.00	0.00	176.84	40106	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	520	3563300	6	9	    	ASARCO    	CD	0	0.00	0	0	AZ	N	10	388	20060401	0	I	 	 	 	0	   	 	                                         
A	10	389	ASTRIUM LIMITED               	FAO ACCOUNTS PAYABLE          	GUNNELS WOOD ROAD, STEVENAGE  	HERTSFORDSHIRE  SG1 2AS       	UNITED KINGDOM                	00000	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	124.57	83103	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	0	0	8	9	    	ASTRIUM   	  	0	0.00	0	0	XX	N	10	389	20030831	0	U	 	 	 	0	   	 	                                         
A	10	390	NEXEO SOLUTIONS LLC           	P.O. BOX 2458                 	COLUMBUS, OH  43216-2458      	                              	                              	43216	2458	00000	0.00	0.00	0.00	0.00	0.00	0.00	-27563.89	32422	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	75000	614	7903333	49	3	    	NEXEO     	D 	0	0.00	0	0	OH	N	10	390	20220324	0	I	 	 	 	0	   	 	                                         
A	10	391	ASSOCIATED CHEMISTS INC.      	4401 SE JOHNSON CREEK BLVD.   	PORTLAND, OR 97222            	                              	                              	97222	0000	00000	0.00	0.00	0.00	0.00	0.00	0.00	-1909.05	60104	0.00	0.00	0.00	Y	0.00	0.00	N	0.00	0.00	0	503	6591708	26	12	    	ASSOCIATED	CD	0	0.00	0	0	OR	N	10	391	20040601	0	U	 	 	 	0	   	 	                                         
